kurtosis,std,min,slope
1.0,0.0024060142439430864,0.052722264575188395,-0.13262136778906203
0.0024060142439430864,1.0,0.011458249608632695,-0.3544535417033669
0.052722264575188395,0.011458249608632695,1.0,-0.4238688258743392
-0.13262136778906203,-0.3544535417033669,-0.4238688258743392,1.0
