kurtosis,std,min,slope
1.0,-0.0028525657653162588,0.04373189016363423,-0.07454857796433385
-0.0028525657653162588,1.0,0.005071372643200402,0.03498473746289788
0.04373189016363423,0.005071372643200402,1.0,-0.47149692469988896
-0.07454857796433385,0.03498473746289788,-0.47149692469988896,1.0
