kurtosis,std,min,slope
1.0,0.0051003764633569355,0.02665516460484375,-0.05950431852694875
0.0051003764633569355,1.0,0.004339955855631195,-0.29028811083084355
0.02665516460484375,0.004339955855631195,1.0,-0.3383628945814389
-0.05950431852694875,-0.29028811083084355,-0.3383628945814389,1.0
