kurtosis,std,min,slope
1.0,-0.020689584927248008,0.003440132145779621,0.023052257282871635
-0.020689584927248008,1.0,0.002896541707268474,0.7434010105745965
0.003440132145779621,0.002896541707268474,1.0,-0.17931876900288002
0.023052257282871635,0.7434010105745965,-0.17931876900288002,1.0
